path,label
data\raw\flower_classification\train\dandelion\5939779086_1e17acc7ea_c.jpg,dandelion
data\raw\flower_classification\train\rose\26929892086_97be97db34_c.jpg,rose
data\raw\flower_classification\train\sunflower\8080210764_e673a3f7d6_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5968137728_55599f7272_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\5718065482_4b4aa7388f_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\160022185_5e3b671d2e_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\27075824632_b96a62c752_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\492213854_365a581bfa_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\195990601_6c857dff7d_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\3192553919_061ae26933_c.jpg,dandelion
data\raw\flower_classification\train\tulip\13613850345_7d127fa898_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\2681600142_a2cfc59510_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\261596138_fbd574f3f6_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\10211713845_18dffecf8e_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\1347738245_a5aa1f82ed_c.jpg,sunflower
data\raw\flower_classification\train\rose\15537917111_dd6a4e41d1_c.jpg,rose
data\raw\flower_classification\train\tulip\6893743196_efae9cb96c_c.jpg,tulip
data\raw\flower_classification\train\tulip\16660289283_6aac7472df_c.jpg,tulip
data\raw\flower_classification\train\rose\3622850950_3753a88dfc_c.jpg,rose
data\raw\flower_classification\train\tulip\19587722976_2ed35f9df8_c.jpg,tulip
data\raw\flower_classification\train\sunflower\42983723204_c2e61133cb_c.jpg,sunflower
data\raw\flower_classification\train\rose\8277714024_e840619542_c.jpg,rose
data\raw\flower_classification\train\sunflower\2246723415_38efd482d0_c.jpg,sunflower
data\raw\flower_classification\train\rose\531197147_1c4f978563_c.jpg,rose
data\raw\flower_classification\train\tulip\3518898301_557ba552bd_c.jpg,tulip
data\raw\flower_classification\train\tulip\5564616258_802a732988_c.jpg,tulip
data\raw\flower_classification\train\tulip\5644203573_2b8cf4410b_c.jpg,tulip
data\raw\flower_classification\train\tulip\3473536701_8ddfd6efa9_c.jpg,tulip
data\raw\flower_classification\train\dandelion\7123885769_220f6e9da4_c.jpg,dandelion
data\raw\flower_classification\train\rose\14821467350_aabbe5b816_c.jpg,rose
data\raw\flower_classification\train\common_daisy\7256413806_abb4bc2aed_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\7963619216_7dac6420e2_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\4641330797_324a2949e3_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5507740936_253a972c79_c.jpg,common_daisy
data\raw\flower_classification\train\rose\2479527829_bdffe55ec7_c.jpg,rose
data\raw\flower_classification\train\sunflower\2996085480_0b2144c08a_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\24046303372_9ffcdb9d8a_c.jpg,dandelion
data\raw\flower_classification\train\rose\29811348836_ab69262630_c.jpg,rose
data\raw\flower_classification\train\tulip\6955349268_9fe6f1484a_c.jpg,tulip
data\raw\flower_classification\train\rose\18652414308_f10eecbc9a_c.jpg,rose
data\raw\flower_classification\train\rose\5845183319_a2f06a86e4_c.jpg,rose
data\raw\flower_classification\train\sunflower\46345756611_6c03a394ec_c.jpg,sunflower
data\raw\flower_classification\train\rose\6018793220_0150c9afc8_c.jpg,rose
data\raw\flower_classification\train\common_daisy\35347063210_e6d70aa6dd_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\517865466_2bd41ad3f6_c.jpg,dandelion
data\raw\flower_classification\train\rose\29743651873_5f22e02dd6_c.jpg,rose
data\raw\flower_classification\train\common_daisy\5844238112_870bcd57c0_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\1348631330_6bc6acc711_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\6018833656_733661f40c_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\30995652818_f79e60b929_c.jpg,dandelion
data\raw\flower_classification\train\tulip\33960407225_d929399f97_c.jpg,tulip
data\raw\flower_classification\train\dandelion\4612659581_cc5b13aa0b_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\4683638083_14d185c35d_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\14123020398_ae155147ba_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\458575840_1a8169fb9f_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\5661207680_e940f7a5c9_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\4880769220_8bf5302bfb_c.jpg,sunflower
data\raw\flower_classification\train\rose\26826252943_31992826fb_c.jpg,rose
data\raw\flower_classification\train\rose\22781303545_e35882daf5_c.jpg,rose
data\raw\flower_classification\train\dandelion\40047300000_229686898d_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\9538450028_4358c80ccd_c.jpg,sunflower
data\raw\flower_classification\train\rose\27699273346_5f90d91e79_c.jpg,rose
data\raw\flower_classification\train\tulip\2189404890_fe5c3f3466_c.jpg,tulip
data\raw\flower_classification\train\rose\35147671394_6f9419a36b_c.jpg,rose
data\raw\flower_classification\train\rose\40478195560_cccccb7591_c.jpg,rose
data\raw\flower_classification\train\tulip\9138194745_a22d0f4520_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\49719173062_ef9ea55427_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\3314640701_2de60eceda_c.jpg,tulip
data\raw\flower_classification\train\dandelion\35194745201_152a6e6f09_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\7462259536_7f096c222f_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\3798889198_5fa83822af_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\13433150085_7f61aa1aa5_c.jpg,tulip
data\raw\flower_classification\train\dandelion\4520571897_33b0b75397_c.jpg,dandelion
data\raw\flower_classification\train\tulip\5654839752_8173a7372e_c.jpg,tulip
data\raw\flower_classification\train\sunflower\43282560424_725f26130b_c.jpg,sunflower
data\raw\flower_classification\train\rose\3747928345_9d32731beb_c.jpg,rose
data\raw\flower_classification\train\sunflower\7656320470_1e7d18e850_c.jpg,sunflower
data\raw\flower_classification\train\rose\6185065407_8d945015d3_c.jpg,rose
data\raw\flower_classification\train\common_daisy\15602650603_c6b6f603fa_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\2469483043_96aa4b9e8d_c.jpg,common_daisy
data\raw\flower_classification\train\rose\23604296880_c02ab72692_c.jpg,rose
data\raw\flower_classification\train\tulip\2920135077_92bf1638e9_c.jpg,tulip
data\raw\flower_classification\train\sunflower\4024829134_37209a3c88_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6194591926_dd2b67e1b6_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\8129371586_3fbb84def2_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\17428029599_58e2635b7a_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\49910465717_1b6ab282e1_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5480140430_3df18cc602_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\4856223788_18bf84ea1d_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\2849898094_c67bfed156_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\14189325978_0b5f330b7c_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\42098183140_ab8a807909_c.jpg,sunflower
data\raw\flower_classification\train\tulip\5697732034_1173d08fd7_c.jpg,tulip
data\raw\flower_classification\train\dandelion\2435306018_ab0eb36d4b_c.jpg,dandelion
data\raw\flower_classification\train\rose\4087769506_6252811962_c.jpg,rose
data\raw\flower_classification\train\sunflower\30589756458_c14e1de82e_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\36944339_a69eb0f097_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\41126622794_ff7d2ae7ee_c.jpg,common_daisy
data\raw\flower_classification\train\rose\2270832406_cc331185c5_c.jpg,rose
data\raw\flower_classification\train\dandelion\2520539178_a9067a4674_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\48350208511_02606b1043_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\39872674970_5cf1b5be9b_c.jpg,dandelion
data\raw\flower_classification\train\rose\28812188825_8c110fc3b6_c.jpg,rose
data\raw\flower_classification\train\tulip\17000063538_a272e0f586_c.jpg,tulip
data\raw\flower_classification\train\dandelion\28327388617_1a1305b1b8_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17301743510_5a7c845bc4_c.jpg,tulip
data\raw\flower_classification\train\rose\14480655332_475c3858bc_c.jpg,rose
data\raw\flower_classification\train\rose\6086968938_142e33dbef_c.jpg,rose
data\raw\flower_classification\train\sunflower\3955033359_9ba00c1918_c.jpg,sunflower
data\raw\flower_classification\train\rose\3495455675_29dacd8662_c.jpg,rose
data\raw\flower_classification\train\tulip\386074401_6047e92e94_c.jpg,tulip
data\raw\flower_classification\train\tulip\7454667_0da4ef4e35_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\30517543391_2d1068ab2c_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\33329708171_930bc9436f_c.jpg,common_daisy
data\raw\flower_classification\train\rose\27128674_b07bd9bb38_c.jpg,rose
data\raw\flower_classification\train\dandelion\157784486_bbb5fa345c_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\21649166029_fe5dc19540_c.jpg,sunflower
data\raw\flower_classification\train\rose\30507512910_969cd1db89_c.jpg,rose
data\raw\flower_classification\train\dandelion\4576108179_6a7f0df684_c.jpg,dandelion
data\raw\flower_classification\train\tulip\16730734878_620751bb2e_c.jpg,tulip
data\raw\flower_classification\train\tulip\3372400749_bc07abbae8_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\17568943484_56f87e8bda_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\171424094_7295b8ab65_c.jpg,tulip
data\raw\flower_classification\train\sunflower\14848521426_9c7616591e_c.jpg,sunflower
data\raw\flower_classification\train\rose\29489576531_fdd43727ed_c.jpg,rose
data\raw\flower_classification\train\sunflower\2836332535_87328221ae_c.jpg,sunflower
data\raw\flower_classification\train\tulip\4490215888_477064967c_c.jpg,tulip
data\raw\flower_classification\train\sunflower\5433348656_fa25804a53_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\42697881482_4bf576e77d_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\6991281036_25880114ce_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17168705046_01c951de83_c.jpg,tulip
data\raw\flower_classification\train\dandelion\27096320922_711a54fa32_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\44459119981_301ba26ed4_c.jpg,dandelion
data\raw\flower_classification\train\rose\5877835469_c78ce00e8a_c.jpg,rose
data\raw\flower_classification\train\rose\2045513724_c623d90506_c.jpg,rose
data\raw\flower_classification\train\sunflower\1182186777_37be9cba9a_c.jpg,sunflower
data\raw\flower_classification\train\rose\4700235818_fb3a96a135_c.jpg,rose
data\raw\flower_classification\train\sunflower\43665953444_2e1e8d79ff_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\41213100135_6a4570d714_c.jpg,dandelion
data\raw\flower_classification\train\tulip\3426992389_4f9e96e140_c.jpg,tulip
data\raw\flower_classification\train\tulip\13896716489_bfa002defc_c.jpg,tulip
data\raw\flower_classification\train\tulip\16634721013_37c6f80d39_c.jpg,tulip
data\raw\flower_classification\train\sunflower\7982138674_12af120d49_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\3732842765_a405d0d63b_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\4631258391_b31238b762_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\27113661376_b492de7fca_c.jpg,dandelion
data\raw\flower_classification\train\tulip\23729019323_9b43841ee8_c.jpg,tulip
data\raw\flower_classification\train\rose\30771841786_2f5f60ff55_c.jpg,rose
data\raw\flower_classification\train\rose\14331519412_fb045e11a2_c.jpg,rose
data\raw\flower_classification\train\tulip\4529587097_9ff673d8bf_c.jpg,tulip
data\raw\flower_classification\train\dandelion\7866950072_6efe7653c0_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\2984120027_00d4788f48_c.jpg,common_daisy
data\raw\flower_classification\train\rose\8008000428_e6298e35b9_c.jpg,rose
data\raw\flower_classification\train\sunflower\2879259189_d5fc8169bc_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\28771926018_c0300724f7_c.jpg,dandelion
data\raw\flower_classification\train\tulip\6801325614_c73b9a1f7e_c.jpg,tulip
data\raw\flower_classification\train\rose\3099692506_ec46d58b05_c.jpg,rose
data\raw\flower_classification\train\tulip\4537678729_0d655f741a_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\26282777951_0dcfefca6b_c.jpg,common_daisy
data\raw\flower_classification\train\rose\4855655116_a225a604b3_c.jpg,rose
data\raw\flower_classification\train\common_daisy\2410269736_cdca5439ce_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\2849071833_dbef416920_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\2688586436_9062bcd446_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\14838032308_84ac33725d_c.jpg,dandelion
data\raw\flower_classification\train\rose\450717085_b448f7ae7d_c.jpg,rose
data\raw\flower_classification\train\rose\6982757305_fb873b10ab_c.jpg,rose
data\raw\flower_classification\train\dandelion\5646450232_677f955636_c.jpg,dandelion
data\raw\flower_classification\train\tulip\8660161405_0731570f34_c.jpg,tulip
data\raw\flower_classification\train\sunflower\2441221737_4ea07c6aa2_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\7280222348_a87725ca77_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\49253504842_9f7ba83d9e_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\7673145688_694fee57d0_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\3459601637_cd86b0895c_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\2522727122_c423a56416_c.jpg,dandelion
data\raw\flower_classification\train\tulip\13899722668_cc449908da_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\6867791372_99a440b80f_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\135680962_d6e32b7393_c.jpg,tulip
data\raw\flower_classification\train\tulip\466444121_507cd7e5b0_c.jpg,tulip
data\raw\flower_classification\train\rose\26990020916_3767054d2b_c.jpg,rose
data\raw\flower_classification\train\tulip\26502069995_ebf0f8ca11_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\17707467139_b835763dce_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\7137279183_d4e73986f9_c.jpg,dandelion
data\raw\flower_classification\train\tulip\8395066855_b869a39982_c.jpg,tulip
data\raw\flower_classification\train\tulip\27204994370_ff970ffa21_c.jpg,tulip
data\raw\flower_classification\train\sunflower\19575809689_435c04fb95_c.jpg,sunflower
data\raw\flower_classification\train\rose\37047621714_719d120490_c.jpg,rose
data\raw\flower_classification\train\common_daisy\2320263021_5bd9cfe08c_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\29872219378_b0bda37e5a_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6053847210_45df0615d3_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\5745294004_9f5ee59897_c.jpg,common_daisy
data\raw\flower_classification\train\rose\24245728128_1a3f278044_c.jpg,rose
data\raw\flower_classification\train\sunflower\20694832251_7677c8205d_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\7217461808_ff5aeb1e85_c.jpg,dandelion
data\raw\flower_classification\train\tulip\2442468277_13bd1c7be7_c.jpg,tulip
data\raw\flower_classification\train\tulip\432758760_b27d346342_c.jpg,tulip
data\raw\flower_classification\train\tulip\25048430162_ed6f2f4106_c.jpg,tulip
data\raw\flower_classification\train\tulip\14025342223_bbec085d10_c.jpg,tulip
data\raw\flower_classification\train\dandelion\514794329_3581bf4fb8_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\177851662_b2622b4238_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\43759929494_e97f512eaf_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\14217637760_b21fddfcfa_c.jpg,dandelion
